time,userID,longitude,latitude,average,standard,amount
2019/11/18 13:35,,24.03174533,120.6902864,1.22,0.68,1
2019/11/18 13:35,,24.03174683,120.6902895,1.09,0.71,1
2019/11/18 13:36,,24.03174461,120.6902859,4.79,1.19,1
2019/11/18 13:36,,24.03174378,120.6902863,3.66,1.16,1
2019/11/18 13:36,,24.03174331,120.6902861,0.7,0.46,1
2019/11/18 13:36,,24.03174228,120.6902859,5.4,1.3,1
2019/11/18 13:36,,24.03174292,120.690285,1.01,0.69,1
2019/11/18 13:36,,24.031743,120.6902854,1.62,0.88,1
2019/11/18 13:36,,24.03174339,120.6902856,3.6,0.96,1
2019/11/18 13:37,,24.03174339,120.6902856,3.27,1.02,1
2019/11/18 13:37,,24.03174339,120.6902857,0,0,1
2019/11/18 13:38,,24.03174333,120.6902857,0.9,0.3,1
2019/11/18 13:38,,24.03174328,120.6902857,2.3,0.7,1
2019/11/18 13:40,,24.03173997,120.6902674,0.51,0.5,1
2019/11/18 13:40,,24.03175022,120.6902205,2.2,0.97,1
2019/11/18 13:40,,24.03173972,120.6902479,2.02,0.78,1
2019/11/18 13:40,,24.03175033,120.6902608,4.58,0.98,1
2019/11/18 13:43,,24.03174903,120.6902607,6.66,1.5,1
2019/11/18 13:43,,24.03174536,120.6902553,6.02,1.17,1
2019/11/18 13:43,,24.03175358,120.6902556,6.41,1.61,1
2019/11/18 13:44,,24.031757,120.6902564,3.05,1.08,1
2019/11/18 13:44,,24.03175708,120.6902563,2.01,0.81,1
2019/11/18 13:44,,24.03177225,120.6902597,2.88,0.87,1
2019/11/18 13:44,,24.03177225,120.6902597,5.64,1.56,1
2019/11/18 13:44,,24.03177233,120.6902598,2.35,0.97,1
2019/11/18 13:44,,24.03177239,120.6902598,1.09,0.69,1
2019/11/18 13:45,,24.03177242,120.6902598,2.09,0.98,1
2019/11/18 13:45,,24.03177239,120.6902598,1.24,0.66,1
2019/11/18 13:45,,24.03177242,120.6902598,3.62,0.97,1
2019/11/18 13:47,,,,6.41,1.61,1
2019/11/18 13:47,,,,6.39,1.59,1
2019/11/18 13:48,,24.03177647,120.6902624,1.72,0.82,1
2019/11/18 13:48,,24.03177672,120.6902654,0,0,1
2019/11/18 13:49,,24.03177558,120.6902654,0,0,1
2019/11/18 13:49,,24.03177569,120.6902651,1.39,0.59,1
2019/11/18 13:50,,24.03177583,120.6902651,2.73,1.09,1
2019/11/18 13:50,,24.03177619,120.690265,7.14,1.78,1
2019/11/18 13:50,,24.03177672,120.6902651,5.67,1.34,1
2019/11/18 13:50,,24.03177706,120.6902652,3.43,1.16,1
2019/11/18 13:50,,24.03177719,120.6902652,5.12,1.13,1
2019/11/18 13:50,,24.03177725,120.6902652,0.53,0.5,1
2019/11/18 13:50,,24.03177725,120.6902652,5.09,1.33,1
2019/11/18 13:51,,24.03177728,120.6902652,3.69,1.17,1
2019/11/18 13:51,,24.03177742,120.6902652,7.91,1.65,1
2019/11/18 13:52,,24.03177753,120.6902653,4.23,1.27,1
2019/11/18 13:52,,24.03177753,120.6902653,3.6,1.21,1
2019/11/18 13:52,,24.03177808,120.6902655,7.04,1.43,1
2019/11/18 13:52,,24.03177811,120.6902655,6.5,1.46,1
2019/11/18 13:52,,24.03177817,120.6902655,3.03,1.1,1
2019/11/18 13:52,,24.03177819,120.6902655,6,1.66,1
2019/11/18 13:52,,24.03177819,120.6902655,5.9,1.56,1
2019/11/18 13:53,,24.03177828,120.6902655,7.68,1.45,1
2019/11/18 13:53,,24.03177828,120.6902655,4.21,1.05,1
2019/11/18 13:55,,24.03177836,120.6902655,1.94,0.78,1
2019/11/18 13:55,,24.03177836,120.6902654,3.12,1.24,1
2019/11/18 13:55,,24.03177842,120.6902655,7.73,1.64,1
2019/11/18 13:56,,24.03177842,120.6902654,4.08,1.1,1
2019/11/18 13:56,,24.03177844,120.6902654,4.4,1.23,1
2019/11/18 13:56,,24.03177844,120.6902654,2.95,0.88,1
2019/11/18 13:56,,24.03177847,120.6902654,1.7,0.86,1
2019/11/18 13:56,,24.0317785,120.6902654,4.01,1.25,1
2019/11/18 13:57,,24.03177858,120.6902655,1.92,0.82,1
2019/11/18 13:57,,24.03177864,120.6902654,3.45,1,1
2019/11/18 13:58,,24.03177867,120.6902654,4.64,1.18,1
2019/11/18 13:58,,24.03177881,120.6902654,1.09,0.69,1
2019/11/18 13:58,,24.03177881,120.6902655,1.41,0.63,1
2019/11/18 13:58,,24.03177881,120.6902655,0,0,1
2019/11/18 13:59,,24.03177881,120.6902655,1.8,0.83,1
2019/11/18 14:02,,24.031757,120.6902564,3.07,1.06,1
2019/11/18 14:02,,24.03175708,120.6902563,2,0.78,1
2019/11/18 14:05,,24.03159083,120.6902565,1.21,0.68,1
2019/11/18 14:05,,24.0315905,120.6902561,6.7,1.57,1
2019/11/18 14:05,,24.03158903,120.6902565,2.17,0.72,1
2019/11/18 14:05,,24.03158892,120.6902566,2.61,0.59,1
2019/11/18 14:06,,24.03158892,120.6902566,2.38,0.99,1
2019/11/18 14:06,,24.03158936,120.6902566,4.58,1.2,1
2019/11/18 14:06,,24.03158931,120.6902565,5.12,1.33,1
2019/11/18 14:06,,24.03158925,120.6902565,5.1,1.07,1
2019/11/18 14:06,,24.03158922,120.6902565,2.01,0.79,1
2019/11/18 14:06,,24.03158922,120.6902565,2.41,0.99,1
2019/11/18 14:07,,24.03158939,120.6902565,2.56,0.92,1
2019/11/18 14:07,,24.03158939,120.6902565,3.54,1.19,1
2019/11/18 14:07,,24.03158944,120.6902565,0.51,0.5,1
2019/11/18 14:08,,24.03158953,120.6902563,1.19,0.69,1
2019/11/18 14:08,,24.03158956,120.6902562,3.1,1.07,1
2019/11/18 14:08,,24.03158958,120.6902562,2.94,1.07,1
2019/11/18 14:08,,24.03158958,120.6902561,4.17,1.24,1
2019/11/18 14:08,,24.03158958,120.6902562,1.11,0.69,1
2019/11/18 14:08,,24.03158961,120.6902562,1.79,0.84,1
2019/11/18 14:08,,24.03158964,120.6902561,2.18,0.71,1
2019/11/18 14:09,,24.03158964,120.6902562,3.6,1.2,1
2019/11/18 14:09,,24.03169667,120.6902035,2.59,0.91,1
2019/11/18 14:10,,24.03169403,120.6902065,3.5,1.15,1
2019/11/18 14:10,,24.03169747,120.6902068,1.1,0.7,1
2019/11/18 14:10,,24.0316975,120.6902065,1.17,0.7,1
2019/11/18 14:10,,24.03169758,120.6902065,1.61,0.87,1
2019/11/18 14:10,,24.03169847,120.6902068,3.41,0.94,1
2019/11/18 14:10,,24.03169772,120.6902067,1.88,0.82,1
2019/11/18 14:11,,24.03170533,120.6902104,1.79,0.86,1
2019/11/18 14:11,,24.03170617,120.6902108,1.74,0.85,1
2019/11/18 14:11,,24.03170603,120.6902108,3.02,0.87,1
2019/11/18 14:13,,24.03170606,120.6902108,6.66,1.58,1
2019/11/18 14:13,,24.03170594,120.6902107,2.5,0.93,1
2019/11/18 14:13,,24.03170589,120.6902106,1.99,0.76,1
2019/11/18 14:13,,24.03170872,120.6902119,2.11,0.79,1
2019/11/18 14:14,,24.03170867,120.6902119,5.06,1.34,1
2019/11/18 14:14,,24.03170867,120.6902119,1.3,0.67,1
2019/11/18 14:14,,24.03170856,120.6902118,0.99,0.7,1
2019/11/18 14:14,,24.03170856,120.6902116,3.39,1.15,1
2019/11/18 14:15,,24.03170864,120.6902116,1.97,0.8,1
2019/11/18 14:15,,24.03170864,120.6902116,5.19,1.25,1
2019/11/18 14:15,,24.03170867,120.6902116,2.23,0.71,1
2019/11/18 14:15,,24.03170875,120.6902116,3.1,0.8,1
2019/11/18 14:15,,24.03170869,120.6902118,1.37,0.65,1
2019/11/18 14:15,,24.03170867,120.6902118,5.59,1.41,1
2019/11/18 14:16,,24.03170858,120.6902118,1.77,0.84,1
2019/11/18 14:16,,24.03170867,120.6902118,3.21,1.03,1
2019/11/18 14:16,,24.03170856,120.6902118,1.81,0.84,1
2019/11/18 14:16,,24.03170853,120.6902117,2.74,1.07,1
2019/11/18 14:16,,24.03170844,120.6902117,0.61,0.49,1
2019/11/18 14:18,,24.03170958,120.6902123,1.2,0.68,1
2019/11/18 14:18,,24.03181125,120.6902565,3.85,1.09,1
2019/11/18 14:18,,24.03180978,120.6902557,1.3,0.66,1
2019/11/18 14:18,,24.03181114,120.6902564,4.61,1.21,1
2019/11/18 14:18,,24.03180975,120.6902556,1.54,0.86,1
2019/11/18 14:18,,24.03180964,120.6902556,2.19,1.02,1
2019/11/18 14:18,,24.03180953,120.6902556,1.29,0.68,1
2019/11/18 14:19,,24.03180939,120.6902556,3.4,1.19,1
2019/11/18 14:19,,24.03180919,120.6902554,3.09,1.06,1
2019/11/18 14:19,,24.03180836,120.6902548,3.19,1.03,1
2019/11/18 14:20,,24.03180825,120.6902546,4.34,1.38,1
2019/11/18 14:20,,24.03180506,120.6902525,0,0,1
2019/11/18 14:20,,24.03180469,120.6902523,1.2,0.69,1
2019/11/18 14:20,,24.03180458,120.6902522,1.56,0.84,1
2019/11/18 14:20,,24.03180439,120.6902522,3.51,1.01,1
2019/11/18 14:21,,24.03180431,120.6902522,3.81,1.13,1
2019/11/18 14:22,,24.03180428,120.6902521,4.36,1.45,1
2019/11/18 14:22,,24.03180422,120.6902521,1.4,0.6,1
2019/11/18 14:22,,24.03180417,120.6902521,2.69,1.11,1
2019/11/18 14:25,,24.03180408,120.690252,3.58,1.14,1
2019/11/18 14:25,,24.03180369,120.6902521,1.21,0.69,1
2019/11/18 14:25,,24.03180331,120.6902521,5.32,1.28,1
2019/11/18 14:25,,24.03180319,120.6902521,4.16,1.11,1
2019/11/18 14:25,,24.03180308,120.6902519,0.81,0.39,1
2019/11/18 14:25,,24.03180292,120.6902519,0.5,0.5,1
2019/11/18 14:26,,24.03180303,120.6902519,7.16,1.49,1
2019/11/18 14:26,,24.03180289,120.6902519,6.24,1.11,1
2019/11/18 14:27,,24.03180256,120.690252,4.44,0.97,1
2019/11/18 14:27,,24.03180242,120.690252,3.21,1.04,1
2019/11/18 14:27,,24.03180233,120.6902521,5.89,1.32,1
2019/11/18 14:27,,24.03180233,120.690252,2.91,1.05,1
2019/11/18 14:27,,24.03180222,120.6902519,2.33,0.93,1
2019/11/18 14:27,,24.031802,120.6902518,2.09,0.8,1
2019/11/18 14:27,,24.03180189,120.6902519,1.71,0.82,1
2019/11/18 14:28,,24.03178864,120.6902507,0.68,0.47,1
2019/11/18 14:28,,24.03178875,120.6902503,4.36,1.06,1
2019/11/18 14:28,,24.03178881,120.6902503,6.48,1.42,1
2019/11/18 14:29,,24.03178883,120.6902502,1.98,0.81,1
2019/11/18 14:31,,24.03192869,120.6903055,1.57,0.85,1
2019/11/18 14:31,,24.03192464,120.6903052,2.21,0.72,1
2019/11/18 14:31,,24.03190731,120.6902857,2.4,0.97,1
2019/11/18 14:31,,24.03190472,120.6902777,2.32,0.68,1
2019/11/18 14:31,,24.03190433,120.6902753,0.51,0.5,1
2019/11/18 14:31,,24.03190581,120.6902763,2.09,0.81,1
2019/11/18 14:31,,24.03190925,120.6902774,2.96,1.07,1
2019/11/18 14:31,,24.03190967,120.6902771,4.84,1.12,1
2019/11/18 14:31,,24.031904,120.6902726,0.73,0.44,1
2019/11/18 14:32,,24.03190089,120.6902701,6,1.58,1
2019/11/18 14:32,,24.03190036,120.6902695,5.36,1.48,1
2019/11/18 14:32,,24.0318925,120.690261,3.98,1.13,1
2019/11/18 14:32,,24.03188578,120.6902556,3.39,1.21,1
2019/11/18 14:33,,24.03186242,120.6902547,1.89,0.84,1
2019/11/18 14:33,,24.03190056,120.6902504,1.44,0.57,1
2019/11/18 14:33,,24.03190414,120.6902506,3.21,1.23,1
2019/11/18 14:33,,24.03190208,120.6902482,3.08,1.02,1
2019/11/18 14:33,,24.03190156,120.6902478,1.72,0.86,1
2019/11/18 14:33,,24.03190136,120.690248,1.63,0.86,1
2019/11/18 14:34,,24.03190119,120.690248,1.82,0.84,1
2019/11/18 14:39,,24.03189333,120.6902495,0.61,0.49,1
2019/11/18 14:39,,24.03189503,120.6902521,0.72,0.45,1
2019/11/18 14:39,,24.0318945,120.6902529,0.49,0.5,1
2019/11/18 14:39,,24.03189469,120.6902554,1.8,0.83,1
2019/11/18 14:40,,24.03189422,120.6902555,1.78,0.81,1
2019/11/18 14:40,,24.03189414,120.6902557,1.29,0.7,1
2019/11/18 14:40,,24.03189444,120.6902556,2.22,0.69,1
2019/11/18 14:40,,24.03189092,120.6902534,2.23,0.73,1
2019/11/18 14:40,,24.03189072,120.6902534,2.34,0.98,1
2019/11/18 14:40,,24.03189072,120.6902534,3.7,0.96,1
2019/11/18 14:41,,24.03189069,120.6902534,5.7,1.36,1
2019/11/18 14:41,,24.03189042,120.690253,1.89,0.82,1
2019/11/18 14:41,,24.03189025,120.6902527,0.58,0.49,1
2019/11/18 14:41,,24.03189019,120.6902528,0.5,0.5,1
2019/11/18 14:41,,24.03189022,120.6902531,1.72,0.84,1
2019/11/18 14:42,,24.03159622,120.6902566,6.81,1.38,1
2019/11/18 14:42,,24.03159619,120.6902568,3.29,1.03,1
2019/11/18 14:43,,24.03159611,120.6902568,2.64,0.89,1
2019/11/18 14:43,,24.03159681,120.6902567,2.7,0.91,1
2019/11/18 14:43,,24.03159681,120.6902567,7.27,1.47,1
2019/11/18 14:43,,24.03159681,120.6902567,3.77,0.92,1
2019/11/18 14:43,,24.03159681,120.6902567,5.37,1.22,1
2019/11/18 14:43,,24.03159678,120.6902567,1.98,0.78,1
2019/11/18 14:44,,24.03159683,120.6902566,3.34,0.98,1
2019/11/18 14:44,,24.03159692,120.6902567,4.49,1.24,1
2019/11/18 14:45,,24.03159692,120.6902567,1.69,0.83,1
2019/11/18 14:45,,24.03159692,120.6902566,4.38,1.3,1
2019/11/18 14:45,,24.03159422,120.6902537,2.43,0.94,1
2019/11/18 14:45,,24.03159439,120.6902538,2.28,0.7,1
2019/11/18 14:46,,24.03159442,120.6902538,1.91,0.82,1
2019/11/18 14:46,,24.03159442,120.6902538,2.12,0.75,1
2019/11/18 14:46,,24.03159442,120.6902538,2.61,0.9,1
2019/11/18 14:46,,24.03159444,120.6902538,0.97,0.72,1
2019/11/18 14:48,,24.03163767,120.6902408,13.64,2.16,1
2019/11/18 14:48,,24.03163767,120.6902408,11.95,1.83,1
2019/11/18 14:49,,24.03163764,120.6902408,4.42,1.19,1
2019/11/18 14:49,,24.03163764,120.6902408,6.84,1.38,1
2019/11/18 14:49,,24.03163767,120.6902407,6.55,1.48,1
2019/11/18 14:49,,24.03165417,120.6902468,8.73,1.44,1
2019/11/18 14:49,,24.03165672,120.6902468,7.31,1.47,1
2019/11/18 14:49,,24.03165697,120.6902466,10.18,1.73,1
2019/11/18 14:49,,24.03165703,120.6902466,8.08,1.64,1
2019/11/18 14:50,,24.03165497,120.6902475,2.87,0.9,1
2019/11/18 14:51,,24.031655,120.6902474,7.73,1.54,1
2019/11/18 14:51,,24.031655,120.6902473,9.66,1.76,1
2019/11/18 14:51,,24.03165497,120.6902473,5.19,1.28,1
2019/11/18 14:51,,24.03165494,120.6902472,3.18,1.05,1
2019/11/18 14:51,,24.03165494,120.6902472,4.08,1.31,1
2019/11/18 14:51,,24.03165492,120.6902471,2.09,0.8,1
2019/11/18 14:51,,24.03165489,120.6902471,1.24,0.68,1
2019/11/18 14:52,,24.03165483,120.6902471,7.15,1.47,1
2019/11/18 14:54,,24.03171708,120.6902437,3.27,1.06,1
2019/11/18 14:54,,24.03171769,120.6902295,2.2,0.77,1
2019/11/18 14:54,,24.03171542,120.6902354,0.59,0.49,1
2019/11/18 14:55,,24.03171406,120.6902354,0.79,0.4,1
2019/11/18 14:55,,24.03171125,120.6902359,1.26,0.65,1
2019/11/18 14:55,,24.03170403,120.6902361,3.58,0.96,1
2019/11/18 14:55,,24.03170389,120.6902362,4.25,1.27,1
2019/11/18 14:55,,24.03170444,120.6902364,0.51,0.5,1
2019/11/18 14:55,,24.03170453,120.6902364,3.61,0.92,1
2019/11/18 14:55,,24.03170444,120.6902364,3.65,0.97,1
2019/11/18 14:56,,24.03170447,120.6902362,2.16,0.75,1
2019/11/18 14:56,,24.03170453,120.6902362,1.32,0.67,1
2019/11/18 14:56,,24.03170467,120.6902363,5.25,1.31,1
2019/11/18 14:57,,24.03170706,120.690233,4.71,1.15,1
2019/11/18 14:57,,24.03170703,120.6902324,5.4,1.32,1
2019/11/18 14:57,,24.03170689,120.6902324,1.82,0.85,1
2019/11/18 14:57,,24.031707,120.6902329,2.91,1.02,1
2019/11/18 14:57,,24.03170689,120.6902328,2.94,0.85,1
2019/11/18 14:58,,24.03170728,120.6902326,3.58,0.99,1
2019/11/18 14:58,,24.03170717,120.6902326,2.2,0.73,1
2019/11/18 14:58,,24.03170719,120.6902326,2.97,1.08,1
2019/11/18 14:59,,24.03170714,120.6902325,0.59,0.49,1
2019/11/18 14:59,,24.03170647,120.6902321,3.49,0.96,1
2019/11/18 14:59,,24.03170639,120.6902319,6.5,1.25,1
2019/11/18 14:59,,24.03170633,120.6902318,1.88,0.83,1
2019/11/18 14:59,,24.03170628,120.6902317,1.1,0.68,1
2019/11/18 14:59,,24.03170628,120.6902317,2.6,0.59,1
2019/11/18 14:59,,24.03171458,120.6902105,3.5,1.15,1
2019/11/18 14:59,,24.03172664,120.6902109,1.32,0.66,1
2019/11/18 15:00,,24.03172969,120.6902148,1.07,0.72,1
2019/11/18 15:00,,24.03172936,120.6902162,1.07,0.7,1
2019/11/18 15:00,,24.03173222,120.6902186,2.4,0.94,1
2019/11/18 15:00,,24.03172992,120.6902182,0,0,1
2019/11/18 15:01,,24.03172989,120.6902182,0.58,0.49,1
2019/11/18 15:01,,24.03172989,120.6902182,3.39,1.22,1
2019/11/18 15:01,,24.03172989,120.6902181,2.91,1.09,1
2019/11/18 15:01,,24.03172986,120.6902181,0.81,0.4,1
2019/11/18 15:01,,24.03173033,120.6902184,4.73,1.18,1
2019/11/18 15:01,,24.03173044,120.6902185,4.02,1.09,1
2019/11/18 15:01,,24.03173036,120.6902184,1.29,0.69,1
2019/11/18 15:02,,24.03173039,120.6902184,2.52,0.93,1
2019/11/18 15:02,,24.03173039,120.6902184,1.13,0.69,1
2019/11/18 15:02,,24.03173033,120.6902185,1.28,0.67,1
2019/11/18 15:02,,24.03173031,120.6902186,2.72,0.85,1
2019/11/18 15:02,,24.03173042,120.6902186,6.97,1.42,1
2019/11/18 15:03,,24.03173039,120.6902186,3.25,1.02,1
2019/11/18 15:03,,24.03173036,120.6902186,2.69,0.9,1
2019/11/18 15:03,,24.03173036,120.6902186,4.5,1,1
2019/11/18 15:03,,24.03173036,120.6902186,2.4,0.69,1
2019/11/18 15:03,,24.03173047,120.6902188,0.67,0.47,1
2019/11/18 15:04,,24.03173056,120.6902189,5.32,1.29,1
2019/11/18 15:04,,24.03173058,120.6902189,2.32,0.98,1
2019/11/18 15:04,,24.03173067,120.6902189,2.45,0.96,1
2019/11/18 15:05,,24.03173069,120.6902189,2.61,0.94,1
2019/11/18 15:05,,24.03173067,120.6902189,0,0,1
2019/11/18 15:05,,24.03173056,120.6902188,2.83,0.84,1
2019/11/18 15:05,,24.03173056,120.6902188,2.09,1.02,1
2019/11/18 15:05,,24.03173058,120.6902189,5.69,1.26,1
2019/11/18 15:06,,24.03173061,120.6902189,1.35,0.66,1
2019/11/18 15:06,,24.03173064,120.6902189,2.27,0.76,1
2019/11/18 15:06,,24.03173067,120.690219,1.21,0.69,1
2019/11/18 15:06,,24.03173069,120.690219,2.09,0.79,1
2019/11/18 15:10,,24.0317315,120.6902169,1.33,0.62,1
2019/11/18 15:10,,24.03174272,120.6902087,3.28,1.06,1
2019/11/18 15:10,,24.03177233,120.6902342,1.35,0.63,1
2019/11/18 15:11,,24.03177997,120.6902379,2.9,0.86,1
2019/11/18 15:11,,24.03178414,120.690243,6.72,1.4,1
2019/11/18 15:11,,24.03177325,120.6902392,5.84,1.17,1
2019/11/18 15:11,,24.031775,120.6902358,5.57,1.43,1
2019/11/18 15:11,,24.03177569,120.6902357,7.83,1.43,1
2019/11/18 15:11,,24.03177575,120.6902358,12.26,1.97,1
2019/11/18 15:11,,24.03177581,120.6902358,9.89,1.77,1
2019/11/18 15:12,,24.03177603,120.6902358,6.69,1.4,1
2019/11/18 15:12,,24.03177617,120.6902359,5.73,1.35,1
2019/11/18 15:12,,24.03177628,120.690236,5.17,1.08,1
2019/11/18 15:13,,24.03177633,120.690236,2.59,0.93,1
2019/11/18 15:13,,24.03177681,120.6902338,5.71,1.39,1
2019/11/18 15:13,,24.03177683,120.6902338,4.89,1.12,1
2019/11/18 15:13,,24.03177669,120.6902338,9.06,1.47,1
2019/11/18 15:13,,24.03177681,120.6902343,3.94,1.11,1
2019/11/18 15:13,,24.03177675,120.6902343,11.97,1.84,1
2019/11/18 15:14,,24.03177694,120.6902342,3.42,1,1
2019/11/18 15:15,,24.03177692,120.6902341,5.71,1.44,1
2019/11/18 15:16,,24.03177708,120.6902344,18.9,2.22,1
2019/11/18 15:16,,24.03177783,120.6902347,9.6,1.49,1
2019/11/18 15:16,,24.03177772,120.6902346,10.82,1.65,1
2019/11/18 15:16,,24.03177803,120.6902348,9.85,1.56,1
2019/11/18 15:16,,24.03177811,120.6902349,2.71,1.08,1
2019/11/18 15:16,,24.03177817,120.690235,6.96,1.32,1
2019/11/18 15:16,,24.03177822,120.6902349,8.63,1.26,1
2019/11/18 15:16,,24.03177894,120.6902354,3.52,1.16,1
2019/11/18 15:17,,24.03177914,120.6902354,3.67,1.15,1
2019/11/18 15:17,,24.03177925,120.6902354,1.64,0.55,1
2019/11/18 15:18,,24.03177936,120.6902359,3.23,0.99,1
2019/11/18 15:18,,24.03177933,120.6902359,4.74,1.16,1
2019/11/18 15:18,,24.03177931,120.6902359,1.41,0.56,1
2019/11/18 15:18,,24.03177939,120.6902359,6.51,1.3,1
2019/11/18 15:19,,24.03178583,120.69023,2.33,0.95,1
2019/11/18 15:19,,24.03178597,120.6902304,0.52,0.5,1
2019/11/18 15:19,,24.03178656,120.6902311,0.69,0.46,1
2019/11/18 15:19,,24.03179114,120.6902356,1.43,0.58,1
2019/11/18 15:19,,24.03179144,120.6902361,1.1,0.72,1
2019/11/18 15:20,,24.03179342,120.6902352,2.27,1,1
2019/11/18 15:20,,24.03179369,120.6902352,0.97,0.72,1
2019/11/18 15:20,,24.03179386,120.6902355,0,0,1
2019/11/18 15:20,,24.03179417,120.6902356,1.61,0.57,1
2019/11/18 15:20,,24.03179433,120.6902354,5.06,1.29,1
2019/11/18 15:22,,24.03179439,120.6902355,1.62,0.87,1
2019/11/18 15:22,,24.03179194,120.6902314,0.7,0.46,1
2019/11/18 15:22,,24.03179197,120.6902314,1.19,0.69,1
2019/11/18 15:22,,24.03179197,120.6902311,3.4,1,1
2019/11/18 15:22,,24.03179194,120.6902309,1.38,0.63,1
2019/11/18 15:22,,24.03184022,120.6902289,0.6,0.49,1
2019/11/18 15:23,,24.03179164,120.6902302,1.18,0.68,1
2019/11/18 15:23,,24.03179164,120.6902303,0.49,0.5,1
2019/11/18 15:23,,24.03179214,120.6902307,2.38,0.68,1
2019/11/18 15:23,,24.03179222,120.6902308,0.54,0.5,1
2019/11/18 15:24,,24.03179228,120.6902307,2.1,0.77,1
2019/11/18 15:24,,24.03179242,120.6902308,0,0,1
2019/11/18 15:24,,24.03179242,120.6902308,0,0,1
2019/11/18 15:24,,24.0317925,120.690231,1.37,0.64,1
2019/11/18 15:24,,24.03179256,120.690231,0,0,1
2019/11/18 15:24,,24.03179264,120.6902311,0.57,0.49,1
2019/11/18 15:24,,24.03179269,120.6902312,1.03,0.71,1
2019/11/18 15:25,,24.03179275,120.6902311,0,0,1
2019/11/18 15:26,,24.03149128,120.6903512,3.21,1.07,1
2019/11/18 15:26,,24.03150967,120.6903264,1.46,0.88,1
2019/11/18 15:26,,24.03150569,120.69032,3.52,1.16,1
2019/11/18 15:26,,24.03150042,120.69032,5.83,1.37,1
2019/11/18 15:27,,24.03149956,120.6903195,9.18,1.62,1
2019/11/18 16:16,,24.03150017,120.6903198,7.66,1.6,1
2019/11/18 16:16,,24.03150014,120.6903199,5.3,1.28,1
2019/11/18 16:16,,24.03151214,120.6903308,7.94,1.56,1
2019/11/18 16:17,,24.03151336,120.6903266,11.24,1.98,1
2019/11/18 16:17,,24.03151464,120.6903269,3.3,1.24,1
2019/11/18 16:17,,24.03151467,120.690327,4.07,1.29,1
2019/11/18 16:18,,24.03150431,120.6903289,3.12,1.1,1
2019/11/18 16:18,,24.03150519,120.6903312,4.88,1.16,1
2019/11/18 16:18,,24.03150725,120.6903363,6.77,1.54,1
2019/11/18 16:18,,24.03150747,120.6903389,6.64,1.44,1
2019/11/18 16:20,,24.03150611,120.6903402,4.66,1.36,1
2019/11/18 16:20,,24.03150458,120.6903409,3.93,1.13,1
2019/11/18 16:20,,24.03150428,120.6903408,2.72,0.92,1
2019/11/18 16:20,,24.03152158,120.6903483,2.38,0.94,1
2019/11/18 16:20,,24.03151744,120.6903477,3.19,1.03,1
2019/11/18 16:20,,24.03151756,120.6903486,2.87,1.06,1
2019/11/18 16:21,,24.03151794,120.6903503,4.88,1.32,1
2019/11/18 16:21,,24.03151511,120.6903473,2.83,0.88,1
2019/11/18 16:21,,24.03151308,120.6903476,2.52,0.96,1
2019/11/18 16:21,,24.03151136,120.6903463,4.33,1.04,1
2019/11/18 16:23,,24.03150989,120.6903463,1.9,0.81,1
2019/11/18 16:23,,24.03150136,120.6903416,3.63,0.96,1
2019/11/18 16:23,,24.03150711,120.6903392,2.11,0.75,1
2019/11/18 16:23,,24.03151131,120.6903371,1.81,0.8,1
2019/11/18 16:23,,24.03150897,120.6903367,2.1,0.76,1
2019/11/18 16:23,,24.03150822,120.6903368,2.81,0.88,1
2019/11/18 16:24,,24.03150772,120.6903369,1.12,0.7,1
2019/11/18 16:24,,24.03150603,120.6903373,1.19,0.68,1
2019/11/18 16:25,,24.03157706,120.6903218,3.29,0.98,1
2019/11/18 16:25,,24.03158619,120.6903141,5.9,1.42,1
2019/11/18 16:25,,24.03158631,120.6903152,2.41,0.91,1
2019/11/18 16:25,,24.03158556,120.6903101,5.05,1.36,1
2019/11/18 16:25,,24.03158356,120.6903097,4.05,1.09,1
2019/11/18 16:26,,24.03158331,120.6903096,2.87,1.07,1
2019/11/18 16:26,,24.03158394,120.6903097,2.39,0.95,1
2019/11/18 16:26,,24.03158447,120.6903097,1.39,0.6,1
2019/11/18 16:26,,24.03158453,120.6903098,2.38,0.98,1
2019/11/18 16:26,,24.0315845,120.6903098,3.02,0.87,1
2019/11/18 16:29,,24.03158458,120.6903098,6.73,1.37,1
2019/11/18 16:29,,24.03158458,120.6903098,5.01,1.34,1
2019/11/18 16:29,,24.03158464,120.6903099,6.29,1.64,1
2019/11/18 16:29,,24.03158567,120.6903221,5.38,1.24,1
2019/11/18 16:29,,24.03159708,120.6903461,5,1.35,1
2019/11/18 16:29,,24.03158633,120.6903225,1.91,0.79,1
2019/11/18 16:29,,24.03159239,120.6903459,4.2,1.4,1
2019/11/18 16:29,,24.0315915,120.6903459,3.57,1.15,1
2019/11/18 16:30,,24.03158786,120.6903458,3.29,1.03,1
2019/11/18 16:30,,24.03159097,120.6903466,2.43,0.65,1
2019/11/18 16:30,,24.03158458,120.6903098,6.81,1.37,1
2019/11/18 16:31,,24.03159081,120.6903466,4.79,1.17,1
2019/11/18 16:31,,24.03159069,120.6903466,3.58,1,1
2019/11/18 16:31,,24.03159047,120.6903466,4.11,1.09,1
2019/11/18 16:31,,24.0315905,120.6903466,5.85,1.43,1
2019/11/18 16:31,,24.0315905,120.6903466,2,0.8,1
2019/11/18 16:31,,24.03159044,120.6903466,10.79,1.77,1
